roi,statistic,p_value
176,0.25,0.8824969025845955
177,3.25,0.19691167520419406
178,0.25,0.8824969025845955
179,1.5833333333333144,0.45308901728017326
180,0.3333333333333144,0.8464817248906221
181,3.0,0.22313016014842982
182,1.0833333333333144,0.5817778142098137
183,1.5833333333333144,0.45308901728017326
184,0.5833333333333144,0.7470175003104397
185,0.25,0.8824969025845955
186,4.333333333333314,0.11455884399268881
187,0.3333333333333144,0.8464817248906221
188,0.25,0.8824969025845955
189,0.08333333333331439,0.9591894571091473
190,1.5833333333333144,0.45308901728017326
191,0.5833333333333144,0.7470175003104397
192,2.0833333333333144,0.3528660814588523
193,2.3333333333333144,0.3114032239146006
194,2.5833333333333144,0.27481238055949236
195,0.5833333333333144,0.7470175003104397
196,2.3333333333333144,0.3114032239146006
197,0.25,0.8824969025845955
198,1.5833333333333144,0.45308901728017326
199,3.0833333333333144,0.2140240971774495
200,0.25,0.8824969025845955
201,1.0833333333333144,0.5817778142098137
202,0.25,0.8824969025845955
203,0.25,0.8824969025845955
204,0.5833333333333144,0.7470175003104397
205,0.25,0.8824969025845955
206,1.5833333333333144,0.45308901728017326
207,3.5833333333333144,0.1666821344779481
208,1.5833333333333144,0.45308901728017326
209,3.0833333333333144,0.2140240971774495
210,1.5833333333333144,0.45308901728017326
211,0.25,0.8824969025845955
212,9.333333333333314,0.009403562551495298
213,1.75,0.41686201967850856
214,0.5833333333333144,0.7470175003104397
215,2.3333333333333144,0.3114032239146006
216,0.5833333333333144,0.7470175003104397
217,0.5833333333333144,0.7470175003104397
218,0.75,0.6872892787909721
219,1.0,0.6065306597126334
220,5.583333333333314,0.06131893048501075
221,0.5833333333333144,0.7470175003104397
222,2.25,0.3246524673583498
223,2.3333333333333144,0.3114032239146006
224,7.75,0.02075433787369974
