roi,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
96,,,,,,,,,,,,,,,,,0.050562419848955154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1732508397614756,,,,,,0.16165495716684666,,,,-0.03763402481574286,,,,0.004138887127757509,,0.2622195511493959,,,,,,0.20077102612743597,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006233209432565636,,,,,,,,-0.06167373122904714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4916582503472156,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16333178285226718,,,,-0.20228645695243627,,0.3902327526887035,,0.052130060285083914,,,,-0.15164288976814083,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17072183123655096,,-0.11858069238124436,,,,,,0.23226130797010286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19911516832264275,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22955240304141797,,-0.3749220743704602,,-0.19012506425581746,,0.32742882440541216,,,,0.31453415600331214,,-0.6199273106698121,,-0.2937234782796969,,0.004138887127757509,,,,-0.10915752660105799,,,,,,0.08885211784067262,,,,,,,,,,,,,,,,-0.21948417024240333,,,,,,,,,,,,,,,,,,0.004098227595554821,,-0.18978091367932312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008926515410685454,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917955992657817,,0.10897703564077467,,0.014224828169951525,,,,,,,,,,0.07137846915307042,,-0.20228645695243627,,,,-0.051515402005549896,,,,,,-0.4576088267459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18235338180244812,,,,,,,,-0.02162283094403693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08975074108818104,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32247798713214826,,-0.06863247776239612,,,,0.054300934133550825,,0.3449587344099593,,-0.23136529765847244,,0.06784045567608459,,0.2622195511493959,,-0.10915752660105799,,,,-0.5076738503865083,,,,0.1575043076503905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43468279652645625,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05092867729421573,,-0.13667994183337456,,0.0022181108532966618,,,,-0.01744279491783379,,0.14850983604877024,,0.12267388519478241,,0.18770300125022682,,0.3902327526887035,,-0.051515402005549896,,,,0.014260481077800034,,,,-0.10363475955558765,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02569533754643589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6523650974575271,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0502971240925135,,,,,,,,,,,,,,,,,,,,-0.14741365251106195,,,,,,,,0.3623665464981726,,0.03572197886874631,,,,0.15599403139986598,,,,,,0.12212327678741601,,,,-0.18240212755642918,,0.11897306458964559,,,,,,-0.5076738503865083,,,,-0.43774932403753697,,-0.4769993494702624,,,,,,-0.205734090757834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21390186858346966,,,,,,,,,,,,,,,,,,,,-0.3493970592119246,,,,,,-1.0124582654682763,,,,,,-0.06696404297169979,,,,,,,,,,-1.3071533611686892,,-0.11498568327095264,,,-0.6474554920981012,-0.00460645724608442,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12394045464821728,,,,,,,,0.39009310805575836,,,,,,0.09468198472261823,,,,,,0.17706398314090924,,,,0.004017498119693973,,0.2431001025775478,,0.052130060285083914,,,,0.014260481077800034,,,,-0.48928831179821564,,-0.24667509339711796,,,,,,-0.08652426175718272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6089981875042603,,,,,,-0.08030000144176949,,,,-0.45382152505154044,,,,,,,,,,,,,0.41059352391259735,,0.08383724326811126,,-0.14998675894040567,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43774932403753697,,,,-0.05619422260618531,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25701639559561495,,,,,,,,,,,,,,,,0.16108611727291755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3248848950935283,,-0.15249853034473781,,-0.8465099018516038,,-0.10225950842496082,,-0.3667847079834948,,-0.49833971539004684,,-0.06041761560060977,,-0.5708673460733792,,-0.33660606279611427,,,,-0.8310468855834929,,,,,,,0.2242981384277552,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48928831179821564,,,,-0.20697405593080323,,,,,,-0.3619956678474105,,,,,,,,,,,,,,,,,,,,,,-0.8891398249945752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36512413781608755,,-0.12810230328011604,,,,-0.5709403490784066,,-0.026178389883963052,,-0.5736663522812817,,-0.14657368601770604,,0.1133549260183985,,-0.13400529904788125,,,,-1.572024127361942,,,,,,,,,,,,,0.035974012094868286,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017106047634333856,,0.30411239899318837,,-0.7365689233952104,,0.2434972239699949,,0.20077102612743597,,0.08885211784067262,,0.1575043076503905,,-0.4769993494702624,,-0.05619422260618531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11775066532519979,,,,,,,,-0.22350598813935219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9655195699366376,,,,,,,,,,,,,,0.0030440543561052963,,,,0.026875249183478403,,0.13865113003533996,,,,-0.08308643455609022,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1674611625373587,,0.07582792202628556,,,,-0.7082609298794431,,-0.15164288976814083,,-0.4576088267459999,,-0.10363475955558765,,-0.24667509339711796,,-0.20697405593080323,,,,,,,,-0.06376900743582418,,,,,,,,,,,,,,,,,,,,,,-0.3651952922451686,,-0.1778372493237692,,,,,,,,,,,,,,0.07258566951124883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22451512289679676,,,,-0.2766318384036009,,-0.32889646336793854,,,,-0.08122475843069558,,,,0.11052397420499387,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034962709143200675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4804020302408967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36585460488597915,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1787839743847198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8289862232948352,,,,,,-0.6448572364189797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3108495924976717,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10223647922408281,,,,,,-0.6570639316528003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6729678042307674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4588625827779266,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9227749504128573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6103985357314033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46290923777807785,,
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.205734090757834,,,,,,-0.4804020302408967,,-0.10223647922408281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2670669440529147,,,,,,,,,,,,,,-0.033380634525419305,,-0.5762652310012503,,,,,,,,,,,,,,,,,,,-0.5747845309477307,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08652426175718272,,-0.3619956678474105,,-0.06376900743582418,,-0.8289862232948352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051399581976101116,,,,,,,,,,,,,,-0.2647713817025749,,-0.29277059884137197,,,,,,,,,,,,,,,,,,,,,,,,,-0.3993071238927893,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04083341159096894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39494447158762197,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6570639316528003,,,,0.04083341159096894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2833612334217386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44884822697480603,,,,,,,,,,,,,,-0.9438990932325496,,-0.6591043512681977,,,,,,,,,,,,,,,,,,,-0.2903048423455559,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6448572364189797,,-0.9227749504128573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6606337848188191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5455600082416217,,,,,,,,,,,,,,-0.5873456901470309,,-0.1637562264992595,,,,,,,,,,,,,,,,,,,,,,,,,-0.9457245551691775,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005083496196247064,,-0.39030828868929135,,0.08765297640445077,,,,-0.08389666518602035,,-0.4974327739617223,,,,0.12649097776847493,,-0.24952318780672042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1403790699917128,,,,,,,,,,,,,,,,,,-0.051129404189235124,,0.3034456096726921,,0.34507586447075234,,,,,,,,,,,,,,,,,,-0.7309343317556202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25159843479109595,,-0.05642309278352698,,,,0.2005746034830009,,-0.014359361119067876,,,,-0.3761260490945154,,0.255342095508948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09434729537294785,,,,,,,,,,,,,,,,,,-0.053808956975844605,,-0.10180371527626184,,-0.09987126501950815,,,,,,,,,,,,,,,,,,-0.041485427875479354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,-0.07053353640523134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00037808031569157237,,,,-0.7342541624194318,,-0.17517072863959324,,,,0.1380687542585776,,-0.31333803519509307,,,,,,,,,,,,-0.21948417024240333,,,,,,,,,,,,,,,,,,,,,,0.1403790699917128,,,,,,,,,,,,,,,,0.05888663526306508,,,,-0.07155669696896759,,0.10243578450300349,,0.008571546489282867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00716214978927155,,-0.1942068152036198,,0.029450633531806682,,,,-0.2502527576733682,,0.25571298161418565,,,,0.05384712699698229,,0.19706816427648163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09434729537294785,,,,,,,,,,,,,,,,,,,,0.1583693083816927,,-0.3475674617518803,,0.3973667648165854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,-0.09488519876470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012576738259242133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0222036515874821,-0.04260019064167213,,-0.4152030376994151,,-0.33678357702512224,,0.012198681283410555,,-0.03730797982850103,,-0.46185833189817677,,-0.11858162415051761,,0.2361252216564637,-0.02143793320232909,,,,,,-0.0062760447455750485,-0.2981500849374508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07483175035027526,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1981157229265878,,-0.9121194588787126,,,,-0.9727404228784381,,,,,,,,,,
125,,,,,,,,,,-0.2905092332722323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6908189588702588,,0.0394059514062266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0222036515874821,,,-0.40319779656948507,,0.145279830684249,,-0.37336158299126865,-0.06774235980788548,0.3914495190727108,,,,-0.9911002579046434,,-0.5867369706086735,,-0.2895173684590107,,,,,-0.005098578988032265,-0.02105323017477413,,0.12845630396642954,,,,,,,,,,0.19484114600928742,,,,-0.25027934802488044,,,,,,0.03266208939152394,,,,,,,,,,,0.2285086782583601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21349205841879576,,,,,-0.3997723884649789,,,,-0.29805930718341944,,-0.27822805037014947,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04260019064167213,,,,-0.12075406054913311,,-0.10686799938953687,,-0.46953638714288237,,-0.558329646169193,,-0.3109137367740596,,,,-0.26412273574847506,,-0.3186278264904165,,,,-0.5113168459296107,-1.4284969482861873,-0.14330636378610537,,-0.3558662749541616,-0.6532097490920823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0651877343384049,-0.11664151361987284,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26659219441648874,,0.0485089058033875,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40319779656948507,,,,,,,,-0.6030776819920939,,-0.2631889189244705,,-0.593886508831168,,,,,,-0.30706638301869893,,,-0.2907164147313704,-0.09841004522219468,,0.06707091856679019,,-0.6089298743988525,,-0.17869861810041374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13331430692069782,-0.4543048090372815,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21607813716794905,-0.19134692922097676,-0.1289988649707073,,,,,-0.3558008835151316,,,,0.08914230435170119,,-0.8000577640804127,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21699943928599227,,0.12778511722411282,,-0.049760824906275085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4152030376994151,,-0.12075406054913311,,,,-0.3085684669034774,,-0.2934117894573144,,-0.6981673176779348,,-0.3464102844726041,,-0.12121650434794064,,-0.18402139484029958,,-0.2191172488769908,,0.02669506330018952,,,,,,,,,,-0.43113547291274557,,,,-0.5013109136770818,,,,-0.14310848019450836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3298499471172687,,-0.4295234544333435,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3987264490790691,,-1.1632866151356194,,-0.16097612159194172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145279830684249,,,,,,,,-0.02985887564515951,,,,-0.553957242732089,,-0.33459195324363444,,-0.4212691130048224,,,,,,,,,,,,,,,,,,-0.406783190973541,,,,-0.15045878524766154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,-0.04453491361738968,,0.15349223637571008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2681904679660307,,0.06223890703367651,,,,,,0.07279014296317199,,-0.9619842933509007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33678357702512224,,-0.10686799938953687,,-0.3085684669034774,,,,-0.8485433600778205,,,,,,-0.10957659730573285,,,-1.1054753902703567,,,0.1072293976616977,,,,-0.4628966496358527,,,,,,,,,,-0.005716850434428353,,-0.12752219083404795,,-0.03235270914040904,,,,,,,,,,,,,,,,,,,-0.6208203049269894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0976576121713019,,-0.6605962244228022,,-0.271005940414059,,,,,,,,,,
131,,,,,,,,,,-0.3541905461224651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016782526517099022,,-0.04892273889055894,,-0.24204627105531526,,,,,,-0.08645161125108058,,-0.008455497093750817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37336158299126865,,,,,,,,,,,,,,-0.2848590964841589,,,,,,-1.3053658483083026,,,,0.200341306297199,,,,,,,,,,-0.8432438710965797,,-0.3155930330814561,,-0.22667385879210214,,,,,,,,,,,,,,,,,0.013279382184277884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36047328137088724,,,,-0.17916634327610567,,-0.3277591615074731,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012198681283410555,-0.06774235980788548,-0.46953638714288237,,-0.2934117894573144,,-0.8485433600778205,,,,-0.6497183533680648,,-0.3903213925468333,,-0.12579837431670507,,-0.12259466048703788,,-0.7698270533697102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31309065043323525,,-0.07753666531594208,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3914495190727108,,-0.6030776819920939,,-0.02985887564515951,,,,,,0.053377813294959095,,-0.597442572308633,,-0.1398958099895824,,-0.3196698518251175,,-0.6589300497939816,,,,,,,,,,,,,,,,-0.20036587412151735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057777134482229056,,,,,,,,,-0.4503454347814972,,,,,,
134,,,-0.1980338445324912,,,,,,,,,,,,,,,,,,,,0.066650830781452,,-0.2697242817167778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19563360759449325,,,,,,,,,,,,,,,,,,,,,,,,0.006233209432565636,,,,,,,,-0.25701639559561495,,0.11775066532519979,,,,,,,,,,,,,,,,,,-0.03730797982850103,,-0.558329646169193,,-0.6981673176779348,,,,-0.6497183533680648,,,,0.26457896154233096,,,,,,-0.5666666786386866,,,,0.10229997698602149,,,,-0.3271704097369661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03725435889277076,,,,,,,,,,,,,,,,,,-0.11917977395088801,,-0.244908773500969,,,,0.08295722863635836,,-0.417774715393731,,-0.5246118234564623,,-0.821922857383542,,-0.15762340263139746,,-0.2993383282406415,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13359849626791362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30315031953885135,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0875656781803925,,,,0.04793605990234738,,-0.27221966904600414,,,,0.21799131976911124,,,,,,-0.17072183123655096,,0.18235338180244812,,0.02569533754643589,,,,-0.8891398249945752,,-0.3651952922451686,,,,,,,,,,,,,,,,,,,,-0.2631889189244705,,,,,,0.053377813294959095,,,,-0.15365484278173633,,,,,,-0.6450330091961745,,,,,,,,-0.4783396302693085,,,,,,,,,,,,0.02900632634346272,,,,,,0.041297233373048865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06722296748859284,,-0.4656103507544912,,,,0.018971907371415023,,-0.27285150727229096,,-0.23481489876205278,,,,,0.23033026522702482,,,,-0.5111841082765158,,-0.5541300832818564,,,,
